Date,Open,High,Low,Close,Adj Close,Volume
2018-03-23,185.0,201.35000610351562,181.0,194.89999389648438,155.2342071533203,7879318
2018-03-26,194.89999389648438,207.3000030517578,194.5,198.47500610351562,158.0816192626953,2348330
2018-03-27,200.125,204.39999389648438,199.75,202.77499389648438,161.50650024414062,1031072
2018-03-28,200.5,202.5,197.14999389648438,198.3249969482422,157.962158203125,353908
2018-04-02,199.5,201.0,195.02499389648438,196.125,156.2098846435547,214862
2018-04-03,196.35000610351562,198.9499969482422,194.52499389648438,196.125,156.2098846435547,228450
2018-04-04,196.0,197.5,194.25,196.0500030517578,156.15016174316406,240096
2018-04-05,196.52499389648438,198.14999389648438,194.0,194.4499969482422,154.87579345703125,139336
2018-04-06,194.85000610351562,195.9499969482422,193.125,195.375,155.61253356933594,149948
2018-04-09,196.0,196.5,187.5,194.97500610351562,155.2939453125,176604
2018-04-10,193.5500030517578,195.39999389648438,191.9499969482422,192.4499969482422,153.28282165527344,100110
2018-04-11,194.39999389648438,194.39999389648438,190.0,190.60000610351562,151.809326171875,95608
2018-04-12,190.25,192.0,187.5,187.8000030517578,149.5791778564453,122028
2018-04-13,186.14999389648438,191.0,186.14999389648438,187.85000610351562,149.6190185546875,182670
2018-04-16,186.5,205.0,186.5,199.77499389648438,159.11705017089844,1103868
2018-04-17,201.35000610351562,208.89999389648438,200.1999969482422,202.5749969482422,161.34719848632812,920306
2018-04-18,203.9250030517578,204.8249969482422,200.52499389648438,202.35000610351562,161.16798400878906,258030
2018-04-19,204.25,210.9499969482422,203.1750030517578,207.5,165.26986694335938,915076
2018-04-20,207.9499969482422,209.5,205.5,207.8000030517578,165.50881958007812,440532
2018-04-23,207.89999389648438,210.5,203.25,204.0500030517578,162.52200317382812,302418
2018-04-24,204.0749969482422,205.89999389648438,202.4499969482422,204.3000030517578,162.7211151123047,149724
2018-04-25,203.0,205.0,202.5,204.125,162.58172607421875,116550
2018-04-26,202.75,203.875,202.3249969482422,202.5749969482422,161.34719848632812,68038
2018-04-27,201.5,203.0500030517578,201.5,202.5,161.28746032714844,79968
2018-04-30,200.27499389648438,205.6999969482422,197.0500030517578,201.1750030517578,160.2321319580078,139808
2018-05-02,198.0,201.97500610351562,193.52499389648438,195.0500030517578,155.3536834716797,98920
2018-05-03,196.5,197.5,193.1750030517578,196.14999389648438,156.22979736328125,64546
2018-05-04,196.5,197.0,194.0,194.4250030517578,154.85586547851562,41144
2018-05-07,194.0,196.14999389648438,193.0,194.125,154.616943359375,57830
2018-05-08,195.0,198.5,193.0500030517578,194.0500030517578,154.55718994140625,534490
2018-05-09,197.0,197.0,192.5,193.9250030517578,154.4576416015625,175524
2018-05-10,193.5,195.4499969482422,193.5,194.0500030517578,154.55718994140625,73980
2018-05-11,194.375,194.85000610351562,193.5,194.02499389648438,154.53724670410156,61328
2018-05-14,193.0,194.52499389648438,193.0,194.02499389648438,154.53724670410156,55698
2018-05-15,190.5,193.375,190.5,191.0749969482422,152.18765258789062,51012
2018-05-16,190.0,190.25,189.0,189.5,150.93319702148438,38232
2018-05-17,188.52499389648438,191.97500610351562,188.52499389648438,190.1999969482422,151.49070739746094,31314
2018-05-18,188.02499389648438,190.3249969482422,185.0,185.4499969482422,147.7074432373047,100708
2018-05-21,185.5,187.8249969482422,185.0,186.14999389648438,148.26498413085938,84330
2018-05-22,185.02499389648438,189.5,185.0,188.1999969482422,149.8977813720703,52796
2018-05-23,186.0,190.35000610351562,186.0,189.75,151.13230895996094,49596
2018-05-24,190.5,192.0,187.875,189.9250030517578,151.27171325683594,40638
2018-05-25,188.5,192.27499389648438,188.22500610351562,191.60000610351562,152.60581970214844,44886
2018-05-28,190.0500030517578,199.4499969482422,190.0500030517578,198.125,157.8028564453125,86166
2018-05-29,198.47500610351562,205.72500610351562,198.47500610351562,201.3000030517578,160.33168029785156,300474
2018-05-30,200.0,202.5,199.0,201.14999389648438,160.2122039794922,71636
2018-05-31,210.0,212.5,201.5,202.6999969482422,161.44676208496094,358856
2018-06-01,203.47500610351562,204.72500610351562,200.0,200.60000610351562,159.77413940429688,93420
2018-06-04,201.5,201.5,195.0,197.8249969482422,157.5639190673828,67770
2018-06-05,197.5,197.52499389648438,193.0,194.02499389648438,154.53724670410156,73806
2018-06-06,195.0,195.02499389648438,192.39999389648438,194.3000030517578,154.7563018798828,37926
2018-06-07,192.52499389648438,202.5,192.52499389648438,200.4250030517578,159.634765625,186682
2018-06-08,200.0500030517578,200.4250030517578,197.5,199.10000610351562,158.57940673828125,35756
2018-06-11,198.3249969482422,200.0,197.3249969482422,198.375,158.00196838378906,41700
2018-06-12,199.5,202.125,197.5,199.5500030517578,158.93783569335938,65610
2018-06-13,197.75,199.0,197.0,197.8000030517578,157.5439910888672,32344
2018-06-14,197.0,200.75,195.10000610351562,198.625,158.2010955810547,63092
2018-06-15,197.0,203.72500610351562,196.77499389648438,201.10000610351562,160.17237854003906,112198
2018-06-18,200.75,201.6999969482422,196.27499389648438,196.75,156.70770263671875,47752
2018-06-19,196.0,197.4250030517578,192.97500610351562,194.35000610351562,154.79612731933594,44760
